1555.78 4225.28 
1605.82 4217.60 
1655.86 4209.93 
1705.90 4202.25 
1755.95 4194.57 
1805.99 4186.90 
1856.03 4180.56 
1906.07 4174.67 
1956.12 4168.77 
2006.16 4162.87 
2056.20 4156.97 
2106.24 4151.08 
2156.29 4145.18 
2206.33 4139.28 
2256.37 4133.38 
2306.41 4127.49 
2356.46 4122.82 
2406.50 4119.46 
2456.54 4116.10 
2506.58 4112.75 
2556.63 4109.39 
2606.67 4106.03 
2656.71 4102.67 
2706.75 4099.31 
2756.80 4095.95 
2806.84 4092.48 
2856.88 4088.88 
2906.92 4085.29 
2956.97 4081.69 
3007.01 4078.09 
3057.05 4074.49 
3107.09 4070.89 
3157.14 4068.94 
3207.18 4068.94 
3257.22 4068.94 
3307.26 4068.94 
3357.31 4068.94 
3407.35 4068.94 
3457.39 4068.94 
3507.43 4068.94 
3557.48 4068.94 
3607.52 4068.94 
3657.56 4068.94 
3707.60 4069.21 
3757.65 4070.65 
3807.69 4072.08 
3857.73 4073.52 
3907.77 4074.96 
3957.82 4076.40 
4007.86 4077.84 
4057.90 4079.28 
4107.95 4080.72 
4157.99 4082.16 
4208.03 4083.60 
4258.07 4086.86 
4308.12 4091.03 
4358.16 4095.20 
4408.20 4099.37 
4458.24 4103.54 
4508.29 4107.70 
4558.33 4111.87 
4608.37 4114.56 
4658.41 4115.06 
4708.46 4115.57 
4758.50 4116.07 
4808.54 4116.58 
4858.58 4117.08 
4908.63 4117.58 
4958.67 4118.09 
5008.71 4118.59 
5058.75 4119.09 
5108.80 4121.63 
5158.84 4127.38 
5208.88 4133.14 
5258.92 4138.90 
5308.97 4144.65 
5359.01 4150.41 
5409.05 4156.17 
5459.09 4161.93 
5509.14 4167.68 
5559.18 4172.65 
5609.22 4177.12 
5659.26 4181.60 
5709.31 4186.08 
5759.35 4190.56 
5809.39 4195.04 
5859.43 4199.51 
5909.48 4203.99 
5959.52 4208.47 
6009.56 4212.95 
6059.60 4217.42 
6109.65 4219.69 
6159.69 4217.86 
6209.73 4216.03 
6259.77 4214.20 
6309.82 4212.37 
6359.86 4210.53 
6409.90 4208.70 
6459.94 4206.87 
6509.99 4205.04 
6560.03 4203.21 
6610.07 4201.37 
6660.11 4200.15 
6710.16 4200.15 
6760.20 4200.15 
6810.24 4200.15 
6860.28 4200.15 
6910.33 4200.15 
6960.37 4200.15 
7010.41 4200.15 
7060.45 4201.68 
7110.50 4206.55 
7160.54 4211.41 
7210.58 4216.28 
7260.63 4221.14 
7310.67 4226.00 
7360.71 4230.87 
7410.75 4235.81 
7460.80 4242.20 
7510.84 4248.59 
7560.88 4254.98 
7610.92 4261.37 
7660.97 4267.76 
7711.01 4274.15 
7761.05 4280.53 
7811.09 4286.92 
7861.14 4293.31 
7911.18 4299.70 
7961.22 4304.47 
8011.26 4308.78 
8061.31 4313.10 
8111.35 4317.42 
8161.39 4321.74 
8211.43 4326.05 
8261.48 4330.37 
8311.52 4331.36 
8361.56 4331.36 
8411.60 4331.36 
8461.65 4331.36 
8511.69 4331.36 
8561.73 4331.36 
8611.77 4331.36 
8661.82 4331.36 
8711.86 4331.36 
8761.90 4331.36 
8811.94 4331.36 
8861.99 4331.36 
8912.03 4333.50 
8962.07 4335.65 
9012.11 4337.79 
9062.16 4339.93 
9112.20 4342.08 
9162.24 4344.22 
9212.28 4346.36 
9262.33 4348.51 
9312.37 4350.65 
9362.41 4352.79 
9412.45 4354.94 
9462.50 4356.59 
9512.54 4356.59 
9562.58 4356.59 
9612.62 4356.59 
9662.67 4356.59 
9712.71 4356.59 
9762.75 4356.59 
9812.79 4356.59 
9862.84 4356.59 
9912.88 4356.59 
9962.92 4356.59 
10012.96 4356.59 
10063.01 4356.59 
10113.05 4357.31 
10163.09 4360.82 
10213.14 4364.32 
10263.18 4367.83 
10313.22 4371.33 
10363.26 4374.83 
10413.31 4377.00 
10463.35 4377.49 
10513.39 4377.98 
10563.43 4378.47 
10613.48 4378.96 
10663.52 4379.45 
10713.56 4379.94 
10763.60 4380.44 
10813.65 4380.93 
10863.69 4381.42 
10913.73 4381.82 
10963.77 4381.82 
11013.82 4381.82 
11063.86 4381.82 
11113.90 4381.82 
11163.94 4381.82 
11213.99 4381.82 
11264.03 4381.82 
11314.07 4381.82 
11364.11 4381.82 
11414.16 4381.82 
11464.20 4381.82 
11514.24 4383.08 
11564.28 4385.00 
11614.33 4386.92 
11664.37 4388.84 
11714.41 4390.76 
11764.45 4392.68 
11814.50 4394.60 
11864.54 4396.52 
11914.58 4398.43 
11964.62 4400.35 
12014.67 4402.87 
12064.71 4409.12 
12114.75 4415.38 
12164.79 4421.63 
12214.84 4427.88 
12264.88 4434.14 
12314.92 4440.39 
12364.96 4446.64 
12415.01 4452.00 
12465.05 4457.22 
12515.09 4462.44 
12565.13 4467.67 
12615.18 4472.89 
12665.22 4478.12 
12715.26 4482.75 
12765.30 4482.75 
12815.35 4482.75 
12865.39 4482.75 
12915.43 4482.75 
12965.47 4482.75 
13015.52 4482.75 
13065.56 4482.75 
13115.60 4482.75 
13165.65 4482.75 
13215.69 4482.75 
13265.73 4482.75 
13315.77 4482.75 
13365.82 4482.75 
13415.86 4480.78 
13465.90 4477.42 
13515.94 4474.06 
13565.99 4470.70 
13616.03 4467.34 
13666.07 4463.99 
13716.11 4460.63 
13766.16 4457.27 
13816.20 4453.91 
13866.24 4450.55 
13916.28 4447.43 
13966.33 4447.43 
14016.37 4447.43 
14066.41 4447.43 
14116.45 4447.43 
14166.50 4447.43 
14216.54 4447.43 
14266.58 4447.43 
14316.62 4447.43 
14366.67 4447.43 
14416.71 4447.43 
14466.75 4450.48 
14516.79 4454.29 
14566.84 4458.10 
14616.88 4461.92 
14666.92 4465.73 
14716.96 4469.54 
14767.01 4473.35 
14817.05 4477.16 
14867.09 4480.98 
14917.13 4484.29 
14967.18 4487.17 
15017.22 4490.05 
15067.26 4492.93 
15117.30 4495.80 
15167.35 4498.68 
15217.39 4501.56 
15267.43 4504.44 
15317.47 4507.32 
15367.52 4509.67 
15417.56 4511.87 
15467.60 4514.07 
15517.64 4516.27 
15567.69 4518.47 
15617.73 4520.67 
15667.77 4522.86 
15717.81 4525.06 
15767.86 4527.26 
15817.90 4529.46 
15867.94 4531.66 
15917.98 4533.85 
15968.03 4536.05 
16018.07 4538.25 
16068.11 4545.83 
16118.15 4553.44 
16168.20 4561.05 
16218.24 4568.66 
16268.28 4576.28 
16318.33 4583.89 
16368.37 4591.50 
16418.41 4599.11 
16468.45 4606.72 
16518.50 4614.34 
16568.54 4621.95 
16618.58 4627.29 
16668.62 4631.77 
16718.67 4636.25 
16768.71 4640.73 
16818.75 4645.21 
16868.79 4649.68 
16918.84 4654.16 
16968.88 4657.97 
17018.92 4661.74 
17068.96 4665.52 
17119.01 4669.30 
17169.05 4672.68 
17219.09 4676.04 
17269.13 4679.39 
17319.18 4682.75 
17369.22 4686.11 
17419.26 4689.47 
17469.30 4692.83 
17519.35 4694.71 
17569.39 4694.71 
17619.43 4694.71 
17669.47 4694.71 
17719.52 4694.71 
17769.56 4694.71 
17819.60 4694.71 
17869.64 4696.68 
17919.69 4701.28 
17969.73 4705.89 
18019.77 4710.49 
18069.81 4715.10 
18119.86 4719.71 
18169.90 4724.31 
18219.94 4728.92 
18269.98 4733.52 
18320.03 4736.03 
18370.07 4737.47 
18420.11 4738.91 
18470.15 4740.35 
18520.20 4741.79 
18570.24 4743.23 
18620.28 4744.66 
18670.32 4746.10 
18720.37 4747.54 
18770.41 4748.98 
18820.45 4750.42 
18870.49 4751.86 
18920.54 4753.30 
18970.58 4754.76 
19020.62 4759.80 
19070.66 4764.84 
19120.71 4769.88 
19170.75 4774.91 
19220.79 4779.95 
19270.84 4784.99 
19320.88 4791.93 
19370.92 4799.99 
19420.96 4808.05 
19471.01 4816.11 
19521.05 4826.41 
19571.09 4837.92 
19621.13 4849.44 
19671.18 4860.95 
19721.22 4872.47 
19771.26 4883.69 
19821.30 4891.02 
19871.35 4898.35 
19921.39 4905.68 
19971.43 4913.00 
20021.47 4920.33 
20071.52 4927.66 
20121.56 4934.98 
20171.60 4942.31 
20221.64 4949.64 
20271.69 4956.97 
20321.73 4964.29 
20371.77 4972.03 
20421.81 4980.42 
20471.86 4988.82 
20521.90 4997.21 
20571.94 5005.61 
20621.98 5014.01 
20672.03 5022.40 
20722.07 5030.23 
20772.11 5038.07 
20822.15 5045.91 
20872.20 5053.74 
20922.24 5062.82 
20972.28 5076.26 
21022.32 5089.69 
21072.37 5103.12 
21122.41 5116.56 
21172.45 5129.99 
21222.49 5144.11 
21272.54 5158.62 
21322.58 5173.13 
21372.62 5187.64 
21422.66 5202.15 
21472.71 5216.65 
21522.75 5231.19 
21572.79 5257.79 
21622.83 5284.39 
21672.88 5310.98 
21722.92 5337.58 
21772.96 5364.18 
21823.00 5390.78 
21873.05 5419.16 
21923.09 5450.70 
21973.13 5482.24 
22023.17 5513.78 
22073.22 5545.31 
22123.26 5576.85 
22173.30 5609.33 
22223.35 5644.59 
22273.39 5679.85 
22323.43 5714.16 
22373.47 5734.31 
22423.52 5754.46 
22473.56 5774.61 
22523.60 5794.76 
22573.64 5814.91 
22623.69 5831.71 
22673.73 5844.95 
22723.77 5858.19 
22773.81 5871.43 
22823.86 5884.67 
22873.90 5897.91 
22923.94 5911.15 
22973.98 5924.40 
23024.03 5937.64 
23074.07 5949.85 
23124.11 5957.60 
23174.15 5965.35 
23224.20 5973.10 
23274.24 5980.85 
23324.28 5988.60 
23374.32 5996.35 
23424.37 6004.10 
23474.41 6011.85 
23524.45 6019.60 
23574.49 6027.35 
23624.54 6035.76 
23674.58 6044.31 
23724.62 6052.86 
23774.66 6061.41 
23824.71 6069.96 
23874.75 6078.50 
23924.79 6087.05 
23974.83 6095.60 
24024.88 6104.15 
24074.92 6112.67 
24124.96 6121.20 
24175.00 6129.72 
24225.05 6138.25 
24275.09 6146.77 
24325.13 6155.30 
24375.17 6164.06 
24425.22 6174.13 
24475.26 6184.21 
24525.30 6194.28 
24575.34 6204.36 
24625.39 6214.43 
24675.43 6224.51 
24725.47 6234.58 
24775.51 6244.66 
24825.56 6255.51 
24875.60 6272.04 
24925.64 6288.56 
24975.68 6305.08 
25025.73 6321.60 
25075.77 6338.13 
25125.81 6354.65 
25175.86 6371.17 
25225.90 6387.70 
25275.94 6404.22 
25325.98 6420.74 
25376.03 6437.26 
25426.07 6453.79 
25476.11 6470.31 
25526.15 6480.22 
25576.20 6488.86 
25626.24 6497.49 
25676.28 6506.13 
25726.32 6514.76 
25776.37 6523.20 
25826.41 6531.09 
25876.45 6538.97 
25926.49 6546.86 
25976.54 6554.74 
26026.58 6562.63 
26076.62 6569.62 
26126.66 6571.57 
26176.71 6573.52 
26226.75 6575.47 
26276.79 6577.42 
26326.83 6579.37 
26376.88 6581.32 
26426.92 6583.27 
26476.96 6585.22 
26527.00 6586.93 
26577.05 6588.60 
26627.09 6590.28 
26677.13 6591.96 
26727.17 6593.64 
26777.22 6595.32 
26827.26 6599.02 
26877.30 6604.44 
26927.34 6609.87 
26977.39 6615.29 
27027.43 6620.72 
27077.47 6626.14 
27127.51 6631.57 
27177.56 6638.34 
27227.60 6645.90 
27277.64 6653.45 
27327.68 6661.01 
27377.73 6668.57 
27427.77 6676.12 
27477.81 6682.54 
27527.85 6685.63 
27577.90 6688.73 
27627.94 6691.83 
27677.98 6694.93 
27728.02 6698.03 
27778.07 6701.13 
27828.11 6703.15 
27878.15 6703.15 
27928.19 6703.15 
27978.24 6703.15 
28028.28 6703.15 
28078.32 6703.15 
28128.36 6703.15 
28178.41 6703.15 
28228.45 6703.15 
28278.49 6703.15 
28328.54 6703.15 
28378.58 6703.15 
28428.62 6703.15 
28478.66 6703.15 
28528.71 6703.15 
28578.75 6703.15 
28628.79 6703.15 
28678.83 6703.15 
28728.88 6703.15 
28778.92 6703.15 
28828.96 6703.15 
28879.00 6703.15 
28929.05 6703.15 
28979.09 6703.15 
29029.13 6703.15 
29079.17 6703.15 
29129.22 6703.15 
29179.26 6703.15 
29229.30 6703.15 
29279.34 6703.15 
29329.39 6703.15 
29379.43 6703.15 
29429.47 6703.56 
29479.51 6704.44 
29529.56 6705.32 
29579.60 6706.19 
29629.64 6707.07 
29679.68 6707.94 
29729.73 6708.82 
29779.77 6709.70 
29829.81 6710.57 
29879.85 6711.45 
29929.90 6712.33 
29979.94 6713.20 
30029.98 6714.38 
30080.02 6716.47 
30130.07 6718.55 
30180.11 6720.63 
30230.15 6722.72 
30280.19 6724.80 
30330.24 6726.89 
30380.28 6728.97 
30430.32 6732.04 
30480.36 6735.91 
30530.41 6739.79 
30580.45 6743.66 
30630.49 6747.54 
30680.53 6751.41 
30730.58 6755.29 
30780.62 6759.16 
30830.66 6763.04 
30880.70 6766.91 
30930.75 6770.79 
30980.79 6774.66 
31030.83 6778.54 
31080.87 6782.41 
31130.92 6789.87 
31180.96 6798.63 
31231.00 6807.39 
31281.05 6816.15 
31331.09 6824.91 
31381.13 6833.68 
31431.17 6844.51 
31481.22 6856.60 
31531.26 6868.69 
31581.30 6880.78 
31631.34 6903.44 
